user_id,name,review_count,average_stars
5POmxF9fRRL8zwYD_lbT1Q,Donna Marie,1,2.0
ox6sZ2h4EO1UCVxewww9nA,Kaylee,2,1.0
tmJCGLWLncjV1LGBk0de9g,Jeanette,3,4.67
-9cKmha6MT-lnrB3U7x36w,Lew,4,4.5
rbo1f8ULiyZqxwfNaMlvoA,Richard,5,4.33
xtt8qa4UxECGWm13S2IuVQ,Jim,18,2.8
L-r6vcspWf6Pxj1XCMwPZw,Mari,1,5.0
kKHQov0zZ8C8tUmi8Vq5AA,Michelle,13,4.31
wBd7BQnfWKioWt9dhtustw,Kelsey,3,3.67
1Ui6J7Uv-ASUNvgXJ-4Y7Q,Connor,4,5.0
Wp3BuHonCkZ_6xm3mzXY3w,David,1,5.0
OChQ9vgb-OW9LEycEsK7KA,Joey,1,1.0
UFOusyQeU5iGMwcr-wjNRw,Karen,42,4.6
f4UyHPjuv5mMP0BXiZ55fQ,Jake,12,3.33
WtywUF9Kmza95Cy1aUWHUg,Kedrina,7,5.0
HcVyXuhcq12WQX0jD1XQ2A,Jodi,5,4.43
MCim0xCXyzPTXO31miOYag,Newberry,19,5.0
SV923QEu1ms-xOZucdEroQ,Caleb,22,4.33
dpmQWmrS9XEPXoKL79JbxQ,David,2,5.0
P8V2AiLXerEs17995UHbtA,Michael,2,4.5
ADXkq88aM2T_0azmqNWpcQ,Emily,47,3.67
mAPBWAOrY-30MK0Pebdzkw,A,1,3.0
jlEvjKDl8Pq6py9JaWLcuA,Elena,18,4.89
JAPl3BP1d6ZI3jR7Y6EqqQ,Nick,37,4.49
5B-426IorsEwNBl9-O_nUQ,Padma,134,3.08
ytA2LJfEYF4JaCnQ4Y6KVA,Richard,40,2.3
Jh2DyZZXtg0cvZN7WUg2Qg,Ken,3,5.0
slmFZFDBmES7zRVSakyDmQ,Sean,10,4.6
dLLCMQnywhuuN-R7JiDIEg,April,13,4.77
VdXX6SgpI_gkTbtcVYElpA,Kaitlyn,3,5.0
3aU32mIYzBLHd6zkgIuhpw,Ryan,16,2.8
1bPUeg0MyBaVElqmf7Gz9A,Jessica,28,3.58
jI9zLWReSKPgPaoRhoCVYw,Cathy,65,4.47
cnsK9LR3XR_rMma_7XPCIg,Jaimie,8,4.25
xKDxq9wGLq8Vm6w91TrwFQ,Scott,16,3.13
s7Kf6EtSnas5Bcbyhmlfow,Markie,44,4.51
1NdSnkVFxqSWFevu3nJTIg,Irma,11,2.92
KjbFjf7VWknZpAzoCFJr1A,Tanya,6,2.17
d0rqrQChiaS36ZLi6c1PIw,Danae,12,4.08
XcE0vszRhz2JCi2PfSisSA,Bob,28,3.79
SysiH7gXIgEhqSYq2rQKnQ,Dawn,28,4.93
rtoSup33X0fhIUrhV4XRgw,Alex,8,3.22
einppRlqMtnbRfIV7T5LKA,Odette,6,3.67
ECn_ssG-Yl6b7njptbga1w,Pam,8,3.75
CgPAdoBCNRY_TVwdWo22hA,Melaina,4,4.0
WBl0z9UfwiOUAkTuRW4DlQ,Jen,17,3.83
YyIw4ubMZWR59OeG1wpGMw,SouthernCross,26,3.73
4NUlvcVehlwuTkr4f7LP4Q,Gloria,5,1.8
ppYEK9zY7Vlhdf855ehlHA,Nancy,32,3.82
G4Jahsm0XhhuAOKTGMwqHA,Joey,20,4.45
guWi-urRf-1egHPd0hof0A,Kim,3,4.67
3wshzosrsomYlU08yDJ5aQ,Sam,36,4.11
M8_chluf3c8mB2x7kHqOyA,Brady,5,4.2
Ov4EGYRNCNuCP-dcWONQyg,Samira,2,4.0
k5rK0Zgw3UL0L9H-f9MvGw,Kathleen,2,1.0
_yuPlfyra9nTW7P_iiSsOA,David,38,4.9
F3ItBnAw2G5xC_3HpuX_HA,Austin,15,3.33
cggvU2u6IaXoSXrDJFGT5A,Maxime,2,4.0
x5Ln2oEWIJq_84gWdnW7ug,Ellen,181,3.46
Osl9dqVScx6kTfvBHbf3VA,Carp,38,3.7
UhT1nYXC4U1sb8fT2xwe-Q,Kate,21,3.79
1Sv6Yd2RP-a2ce5Zpb2hkQ,Bruce,7,2.14
UOMDLCz5V53Q4JOtUjPmRg,Erika,10,4.73
IIkHab7fBCvYjtemH-WqRw,Claudia,7,4.71
Xqs42t13AL2ZoPSlcW_COg,G,12,3.38
sR7nliejY7nUAKPh0EsBWw,Mark,6,2.67
o7Gsx6lbebOHhWIlFMqikw,Jake,3,4.67
009U_T7U644EAk5U3Bxmew,Grace,199,3.4
1n5scH2aNyObknSZMtW7lQ,Amanda,15,3.67
l6BmkUc0BH8AB4r_77Q2Cw,Jessica,7,5.0
ALywWezvcRLsnaF8IrQeoA,S,10,5.0
PkT-todjujsEM865jJQNVw,Alexis,16,4.88
TMR7TvWWpNBsiI7pi2_6Fg,Nathan,3,5.0
yz0s55qwi_WqVjmbyZ9ICw,Brian,2014,3.31
gIgNf-nm1Y_gVhSzCTw0ZQ,Catherine,13,2.54
7gDOm5IJarR2QtOlbY695A,Sara,2,2.0
KJSQ0_fxngPmJS0_N8hxSQ,Lisa,22,4.39
g5x2U-eZBJsC9JXvdgJg7Q,Robert,55,3.6
oozGkn5fI-zk9pMkphxQUg,Mark,20,3.75
ck8Qs1TkK-bFID1K1vwAsw,Aaron,4,3.5
7MsvDt4WBQSZNv5lUKGTsQ,Michael,10,4.6
9eJgl1U-UwQKBTYqppDVzQ,David,3,4.0
FQbd3tj7rluxyoTw-VlPCQ,Mel,85,4.17
55JCR4f8IAbvxZXprIWAFQ,Cori,5,5.0
T4854DneIk1f94eGcDK1vw,Diana,30,4.17
9hoVv8ejo5NcrJT2A3G-CQ,Really,102,3.33
laCU6vczznHA3c-nOKGIZA,Camille,5,4.2
Ubpm1HpWrO53VG6Z9_vE3A,Sonia,15,3.81
vES357gS3NecKhX73MtpTw,Peggi,1,1.0
rdN17YFe2gXn0QaxZww7oQ,Angel,9,3.33
7OtcISyBpov871wNlSMsZg,Holly,82,4.11
4MGFuFMzMhgnUSqrxnF-Bw,Ashley,13,3.57
tNIdqeTLaAqQwGyXL-BNwA,T,46,3.98
JWzRp6RwZiq0zmBp1JrCYA,Dianna,24,4.6
zBHITUrBmQKFDqPej07Y_Q,David,85,4.34
Glkv99gTHtbD18SbCHSyPg,Michael,3,3.67
8w2XjNOP6_KG32ZBL3Rapg,Mary Jane,20,3.15
U91JVQaQzAG_3QwVWEihoA,Howard,2,4.0
kxhgBtDC0WNFOzHWGC443g,Mark,19,3.79
OoRovBJbcvItbTC0q02yfg,Luis,2,3.33
BnI4J-cEwqyq9NMthmgAOQ,Jessica,4,3.5
etfuA9_L7hVG74_g3HjjwA,Jon,21,3.18
Pu6XvKqXXj1g3i21V2zgfw,Rick,4,3.5
baykyCHseZRwSLI5Ksihhg,Andrea,11,1.91
Hmj9vwGGWuJSXAXcCpUbPg,SB805,4,3.4
Ew9FroiMwHEcwtx4tLV0KA,Audra,4,4.75
L505lO2FfFFh5tYpPemAnA,Lisa,6,5.0
k7986SjEUV4HjtMszTGb-Q,Nicole,48,3.93
-pOoIm69BxQP1r5_dVOeBA,Dylan,64,4.0
_UKWGfp5OIRpbxyIZLZ_yQ,Lee,29,2.74
WeF8b_AcvDidISyX59tmRQ,Carla,13,4.69
zo3PaO9liEuJsUL0wlPEiQ,Mallorie,8,4.13
63HUhIHWblU7x-KXbXE60A,Jenifer,4,5.0
KQ0f1za8UMF2-jFDRQr6oQ,Zsoka,19,4.16
PS7qC7elS3wMcMXnjEQ62A,Vickie,21,4.45
Yo5toYG7cxHJkLQcS57JMw,Tony,1,5.0
eMEQz3cXh4w_35RVSi_BQQ,Wendy,7,4.29
Sguc1CtC-W6jWdo2EzblAQ,G,82,4.49
iqW8fjyMrghkxVVYuiUbQg,Michelle,4,4.0
7gn6q55hkN9_3ATMu8mp2Q,Murphey,147,3.21
Mh2St3RPkVTEX3CWm7gxuQ,Robert,1,5.0
BQjzbZXs5G4jWZGGY6VwWA,Cesar,6,4.17
zk4c4WlDyAmqXtjJ33oqeg,Chelsea,6,5.0
VYZeA-mpXy4CBA9ej4MJAw,Sarah,183,4.05
KIqLzp91DPEe5vfMJrVXWg,Tom,28,3.14
x8-1qoDJ6X2IoI6CiV41kw,Tito,91,3.92
qPDjT_w59zj8uwJoH87zGA,D,1,5.0
JMQdlpsMHKERKulRXCHX7w,Brandy,21,3.57
YTnRKLV_dKj6cHaS0phoKA,Monika,3,3.67
kmElR73ZGI-fUyC0VHkxRw,Lorenzo,7,4.29
2SvhudgfV7YdRA_hA_gNJQ,Ammon,10,3.27
_parqmlUMCdRqlaRRbbChA,Andy,17,4.47
zaecBwF-dJToUDt5eZYZig,Emma,2,2.5
5mo4zCTWU_MQf1tdGAoV4g,Linda,5,4.0
f_wTa20PkqpbXduDL77qFA,Thomas,14,3.64
MgUhdQ5fVSDSOeEFS1wNeA,Chipper,208,3.0
mp36Nz2j4l9yboEMbAeuNQ,Kerrie,4,4.0
eiLNWr_Xj7-Dcu0kL-oNXQ,Tina,13,4.73
RuiedzVUphhQ76o2Ml2sBQ,Maico,2,5.0
ef8SS4xb3Db9fr9PCMSVPA,Naomk,1,3.5
r_Gcv_k7gdzyjR108c-i_w,Alex,6,4.33
1qEGpp4gknCl34DoPseqSw,Teri,29,3.72
mrl0EMdx4Nfh9qVZoSTpRw,Jessica,29,4.29
9qo0CsyzfBWl6WeWBA3mFw,Steven,7,4.29
v21Um1kei3GkqZsurUOI6w,Claire,4,2.8
EjKqIYGGkPTw8HX3fyAmFQ,Kathryn,23,3.19
-wDwXIbaaHgWd9TeoTGIzw,Kayla,13,4.38
Gwa5DxmmDjOKDMJolURNNg,Sakura,3,5.0
weJG5vPqBLEdelmo8-44aw,Melissa,1,1.0
PdDE5ywIf357ODYn6Sc8bg,FLORENCE,5,4.0
P5k8J5QD9DmaMsdBP31Mcw,N,4,5.0
Rd6Uu8AOER34UDXMbGN02w,K.,14,4.5
YpZHarfyMl0wrhw5B1w7BQ,Susan,6,3.33
j0gY7NSFJi2Rym82BYWbVQ,Neha,12,4.42
JWSnGGGTPFaFgNNhIIQkNQ,Mountain,3,4.33
ntUnKPtYL9dNPONtpG_cSw,Dhl,15,3.93
pik-8Iakk4QGi4NhNE9kTQ,Julia,28,3.21
v-nG6k4RKPxeMll4PWkXhQ,Serena,2,5.0
bOkLGhYzJunFqliDJ2ipug,Resturant,79,2.43
cAfWzzNfLZfXVsVV3Jdt8A,Anna,8,4.44
eSVD0_bSsBhW103L-lgy8w,Matt,8,5.0
KICC8yHLbVhpOwzuX315qQ,Outer,29,3.57
YEq3VR2NLv_Jx2Umi47lgw,Cynthia,3,4.0
8VsJalL5HyahFGWn3IMwzA,Erin,8,3.11
Gt_xsJ1cWpRD4WVegemT7w,Carl,81,2.03
OUaBhMBudhAnjX30-S9uKA,Shannon,5,3.6
IRvJlZRLjZt7Fp0BRBJpDw,Apdesign,7,4.0
aXzhzT_rWH7poI37Aosogg,W,5,5.0
42aULd4WhY1WrJhm48jiDQ,Diana,7,4.43
iR4qP5nF0zZHPraOAWJx7Q,JC,51,3.38
SI-gmMAUbwTua-f-GrVkJw,Margaret,34,3.82
VY_KRLpIAOjF2XB7AR__IQ,J,5,5.0
GI-aJBNoLMujYGR5c26GHg,Charlene,17,4.61
idrlg7DQXVeENpRJkx65rA,Jessica,6,3.57
_ymjrYPEtIClGg8oWX_vFQ,Alex,75,3.05
bk6W1RVj66gY1E1GTlr-tw,Bill,5,3.0
laQlKD2bXyvg6SVDyHN19g,Ron,1,5.0
Li7KIQdziDW5oL-f3qrfwg,Jessica,12,3.67
IMd3NQbclta91pFKk3AJZg,Liz,38,3.85
DM90D-2Xfcdkm77K7y0Urg,Anselmo,20,4.52
u2wZ6wZeO8_t-3JoJuJbUw,Michael,18,3.72
8Pe8hntkES_kFuUn1Fvqew,Matt,27,4.7
QOZ8eb94due55dF7YU1kgA,Jean-Paul,3,3.33
UrKgCQvSTSUay1GNCkjnhA,Helen,160,1.98
FIxGcARhIhQK7Yd40f5I3g,Mike,1,1.0
XWuxTOH6JPN4y3wBrtdA6Q,Jeff,21,4.57
PmhM4wxOvjvAOPfB7BD-Yg,Billie,1,2.0
lYG6ImVXBfDp-3uMzX8tMQ,Bob,9,3.67
8PeHUESyph4dU5Q_n3oH2A,Renee,4,4.25
ated4b0MK2iqe0Obtnz0Ng,L,9,4.22
O7BrLgEGmRHCsoL6Ugjcxg,Leanna,2,4.5
hkto9xbqiPwXbTBGdSQAuA,Pam,7,4.0
T4pO64hry09k-M0jMnbL9g,Sarah,1,5.0
AoVRKYi1CZ2vZX-_d6Zz0g,Jeremiah,7,4.43
SibkaRwf2w8KWffwjf4-1g,Erika,26,3.38
BJd_Z-YjlBQAdfU-CDYR2w,Rene,9,4.89
8FPlMYqDg1fyuwXwY8iPDg,Anne,98,3.06
WxopNgChW0VWFoTqkxGroQ,Steve,94,4.03
zqKVamdXmqdQZWVm5mMxpA,Momma Schmidt,25,3.86
uYfMsd6b78baED2giE_bHQ,D,2,5.0
CrPLbwI50S6Wj9TZTd6Paw,Madeleine,16,4.38
YbX-ms30k5YZOubAKTxIzA,Mark,12,4.75
Fp91Y0ShC48P1GtCVId7_Q,Jaclyn,2,5.0
M0XvswAWGzwksMAGAx7xaQ,Sandra,11,2.8
_QcXsuHEhTjHd54ZrWfL-g,Jean,19,4.16
SLwgbBgz1Vg4P30Iqamrgg,Vanessa,3,3.67
hvC7Cra-IS2xJMi3GDJh7A,Alex,3,5.0
EtayGG2z0YOWNbw6p6AG0Q,Gino,7,4.43
_g_obqa4WAkqHfGgZjRxAw,Keven,9,3.56
lEoT6xKYGKPlNhVs88IJqg,Regina,141,3.64
nYaSrJYvVhmOTlpnwynhdA,Erin,25,4.35
2giO1JMMFj1hG4vUwgzf3Q,Annette,27,3.71
iRlQWS3w3oiSuIjNhECDXw,Emily,13,4.08
d5w_qcO0FvUi49OU5i5UfA,Chanel,3,3.33
bfZOUJfi_5zwPeRgsdbUZg,Cindy,2,4.5
QTQBZ1YEm_AdfBYmcXGu3g,Elena,10,3.18
4idkhp5eSAZR6x1GopEUoQ,Jared,3,3.0
wII8rXheUPifnmZTzzESzA,Lisa,3,5.0
QfYEQUkvOjDwgqJf4l8t1Q,J,10,4.0
7_u29FwvSjAfR87BpHKLpg,Ashley,10,4.27
JzqrL4XSx6VE_LaBJyP1OQ,Robert,3,4.67
NDkwKnvjhBbjCh1cNlBoAw,AB,568,3.29
2Shze8GpKm24AKYj-mBsbw,Dalila,6,2.33
GRDByiWJXniLPx8kxX8htg,Kelley,16,3.81
vuk8ckvMOKWEuvLdRaAKTg,Mr,101,4.02
1dL5uqdScPbxzCKcwgmfLw,Sinead,3,3.67
x7CGazGfox5noT2zvmWzUg,jenny,74,3.47
KNVZM2x1RjMC9AJFiw0R1Q,Steve,17,2.39
VQ3CQiOoKcVhELP-haykjA,Alyssa,15,4.19
Q4T8FUF97fRFeUlHCXd8rA,Steven,11,4.36
YcgH7TqJHfF1V-uump8gng,Cindy,90,4.12
f_xC-bTn5u9-0e0V3n9Dbg,Dennis,19,2.7
V2aUTvr5Pz9KvOi9rqNyQw,Mo,31,4.47
BBdi4twC_JDEFxozeNYlxw,Marilyn,13,4.46
DPrtqieRWj8wK38j99C_Kg,Sirie,3,3.67
mso0hONsBVr2k6wLwDu_lQ,Tanya,3,3.67
8yroLU5acyCzGzpzQuEN5w,Katie,10,4.2
bjVqfUdcQqBN_on2VZEYKQ,Ali,9,3.89
Sm4ppPW2Mai4hOfB0-JKfA,Cat,19,4.48
ga8-BlWt8QbVrHeCnCmxsA,Mew,48,3.19
GYn7RhbFvZYWYG2dsoYlBw,Gordon,6,5.0
31-9LW1kXDPALLEdlKMYeA,Blake,12,2.17
e8Hj-VcFryd3oDMzwfMQ8g,S,10,4.9
B6980zsbSeu8LSylbnchsQ,Victoria,13,4.31
lOdaQWKOt9xZjD5vm2qNLg,Shannon,12,3.0
xg6OosDCdmPIsDcdZQyTeA,M,8,4.11
4qLX3RyxJC8Y47z6Xd_erQ,Kenneth,76,3.24
IEDHSyYnWXs3KIMuUZJ_5w,Tina,37,4.1
AazaoW25_bgcX7mfgutHyQ,M,14,2.86
jljr5EHTSuHai1TwQj74lw,Bennett,18,2.24
lGqc66fwQKSUYDs93TNOpQ,john,23,2.27
ts-90OtVz9t3mfZJVokiRg,Jason,2,5.0
mOe-CBuZ8yRtq1vQguIHGg,Nan,11,4.36
LibWcIV7mrY-oHgZhfGOdg,Tara,4,5.0
tyElI0FtUbO9-HgfLAQflA,Mark,17,4.82
KoibCOucsZ0eluSGc11ehw,Anne,6,3.5
WoSkoRaJIFHRIjdLcDWRHQ,Alonzo,1,1.0
TR-uUpz8VEQapIpwcjKCKA,Scott,19,4.0
hsffvPOR65w_jwJ4Kz_AqQ,M,11,3.27
Q8vKKF-Ula9vSTf5jdXS6A,Lila,9,4.67
PT3oqeCiYe22hCWgyliJig,Diane,2,1.0
X17xZg3jjQvT5OZBJol_kA,Queen,23,3.63
NZdASLiCRqQI1yIl9MIY5w,Cole,6,3.17
RCrE7te7rMdQItBg-QEPmQ,Sarah,14,3.69
kx7BE05MJYGgSRKlqfcGcg,Katie,3,3.67
1aIlAgBGIR9cG6_y6Am-KA,rick,50,4.65
ikto2F6QLOijRFN4tqVDVA,Michael,6,3.5
v9CeKUgsH289EC4dWu7csg,Debbie,9,2.27
tI1hMYI6tkCZeDlTxTpnQA,Manuel,3,3.0
_9Cuak2GqhU220BsZ-25vQ,Bruce,42,3.93
I2Hay4_RZh6Y6tuMwBQzEw,Nathaniel,5,3.0
hzFD_yh9h2TN8puhwDer1w,Barb,7,4.43
B9pnLXGirFpHf6tjldh-sg,Kyle,4,4.25
Wa4_iKC0wdU-JSQOFcUOEw,Cassy,13,3.62
3yZmITLLR4biYEqwjN79MQ,Syd,15,3.26
fGpwKeA9rFEbksv9O15GBQ,Jamie,8,3.63
JX-gw_h3WtfpuHoN0rEsTw,Chip,3,3.33
9OVhN5i7nSKKIsheN0C1pg,Meagan,1,5.0
naJL0K9NdK8v_tHLmEV_3Q,Greg,28,3.82
T_cxUjLCjfMjoKB-Io7V1w,Johnny,11,2.91
zVdFuj8JRVzuFRvPcEYP8g,Reina,1,5.0
2Mkhbjws9vKHF9lN4coebQ,Kavitta,16,4.72
dpin73DvJn-IvKUNj_ZxCA,Craig,9,3.44
Utuav2pc3RMH9HbuFbyi0w,Elaine,9,4.78
D_qgxX_jHJSVJpACX8CDVQ,DARYL,55,4.09
yA3EfdctbyZa7Ry56fdoAA,Luis,7,3.43
pMiC-G-68BQSlClYm_mGxw,Lorraine,12,4.0
NbUF8UpbaH5OjMIuc_4CgA,Alex,7,4.29
d2MoIQ8cdVMe8zxlX5fiow,derek,49,2.77
_IS7_byZmjvlcBP1MMtwQQ,Rob,9,3.0
ylZAk7dg01aCulhNPl-6tA,Tara,4,3.0
mxf6-xXlVvZeLrBSDPLs9w,Dan,50,5.0
pkpe6NeLKpFhQxgCu2eqdQ,Tueey,11,3.0
MEfgOWnJudOSvTRpqbEjXw,Emily,80,4.29
wx6xMfGnJHYc3fyMgid2qw,Gary,22,4.64
wbLJYLq62OrWnRANN-ghfA,J Mack,1,5.0
0dwZzYQg0F8JKN--0rtL1A,Chelsea,4,4.2
Z4LY6qPa5zVkaYYBUHcNTQ,cat,28,3.13
A51EdCrAaq2Rit39JHGGxA,Doug,102,3.92
Mw3oskZC7lQn2crhNGdYqQ,Steve,1,5.0
lHF3hh9Y0aprrfgIVKxjqw,Ashleigh,2,3.5
ZndIna8-f9zeOZ-fBkO9Qw,Josh,18,3.67
anLPhZPlx5OO3g3glxkMGQ,Sydney,17,3.0
9EV78J0jHOhUXEWlCSzzHA,Miguel,9,2.3
OCGDFXnPRnxSdytZFTDGXQ,I Nong,4,4.67
sdBSiSMXgVZalqZF9eeqQg,Jill,2,5.0
QIc_jQEHLjIIKplShtGs9w,Molly,4,3.5
hs3XuG1Bs0huLHP-EmmHAA,Emily,37,3.63
iolKp6VXLUWUY64bxRS8VQ,Michael,4,4.75
4GQJzZuW6V90ceTgFqogFg,Brigitta,14,4.21
bG1sCybqJpdjhUGetCW85g,Carrie,71,4.36
fzkkZUX4eWhTnKuOwGoM5A,Wendy,7,2.0
OTF73eDmxNP15d1G1y20Xw,Kattie,5,3.67
H3cMaeJRu1DYw-e9NCP3hA,Travel,25,4.04
JpRHVm11qlQaGj3vYAPU8Q,Bob,4,2.5
-kl3GXL0rZz3ZtvIuHufug,Jane,12,4.25
X6ADeyHxbQx3MVKHX4k_lQ,Michele,3,4.67
rp4z6xbdBe02_spNRhoQpA,Mariko,28,4.04
PgTqVjfNUL_Lvc4hsDmhZg,Erik,21,3.91
gfXfft92VmSrkmsydpZMhw,Lorrayne,23,3.22
SMQ4r4CtaVw9I502zA0lsg,Michael,33,3.65
Lgeu14808geUno4hJkqB5w,Jaymee,15,4.2
HQqyfz8B9vLJCDZiZR4KjQ,Sebastian,6,5.0
hZ5Ei_XS3OAn0ykiI4dHcg,Fred,1,5.0
BD9bLvQQ-O-X3d0wPCzUlQ,Audrey,7,3.71
LyQoXPQNf48dSqu91CgrRQ,Chris,4,3.75
WlBZkJbvtB9bHuNzIP4v2g,S,105,4.7
V2ruaK5q5gd649GEB51JnA,Deborah,10,3.5
UtfY9vKibtBgrrKa6BJuEA,Martin,25,4.32
XKEr3osYmIN7BZAUmQjU0A,Twanne,31,3.91
pwn23ewayxtwlfWwOgd_IQ,Hannah,6,4.17
LN4KcxlTfv9zmj-sJUphuw,Peter,4,4.75
wj_wAuG5EMX3XaSLNFMDGA,Lily,65,2.84
kU8Cya40M8_CiZKaom1Zww,Stacey,11,4.33
G3yhe9H6OtGE3JybHukHKw,Shannon,35,3.77
rHTkh0cXOBFEDmdvEaSgcA,Jaclyn,16,4.76
DB-idl7LJS8jcKOC3EnspQ,Impeach Trump,34,3.51
ZacyyQm5sa17Ph6gm7iO9A,Nicole,4,3.2
KRI6z7jhRJM_l-41q6P-dQ,Alex,24,3.92
0Ck2rw5YPgYQq1yCq7rK5A,Dar,4,4.0
3rU8zsVGcFyvGhZeeUecvg,Hillary,4,4.6
dPbNSV01D531mBJVydu3DQ,K,37,3.44
qEB91YxnzkQZwMFyWeVOHw,Glenn,6,4.5
YgbzA6C6PZBQzOZpVisNVA,Brandon,16,4.24
bw9YgIcIY4b4w-5ds8l5-A,Fred,1,1.0
N14E09lS_g49e4aFsUb2Ng,PJ,30,3.32
V0qKFDE9nVIg4hDt3kCSJA,So-Cal,69,4.72
x5Tq17p5aQV2MQBsRu0fAw,Nancy,3,2.75
dujDbID3Em9I4NXhKB4pWA,G,29,4.59
RB2slMGT3TXV_ZBUKCsj-g,Megan,15,4.47
ZcUYDJPXaMgdyfeyClSj8w,Emily,14,4.32
ucj7yiggRGxyIaj-s_WgSg,Veronica,5,4.0
ggneOFwpyHDHRkTaPJDScg,Bennett,7,4.57
PXA6FQq_khhcXyTQHaJJzw,Scott,82,3.08
NTt46gCsbtnRPP3fAbuI4g,Grace,1,5.0
_NzoKtKu9NtOqn8eGaq79w,Carlos,7,4.86
p69iS8VbBAAEtWaIiswrZg,Brett,14,2.79
Wpq0lBsVpdmLzlZvj-M65A,K,2,1.5
9yRimsnd8NB08MGAS3VQKQ,Bernard,3,3.8
5LaeTTpSqcVdee_Xxs8ZXw,Rafid,13,4.29
ftTl5_VruPCjqMlkAoWG4Q,Julie,43,4.95
PBSGXJtTLVcgenNJT14rDQ,Armando,8,4.13
2pxh0iO3gV7mBSVkbbjuCg,Sandy,5,3.8
NmAd3ufpwfCjH4mF_9jFjQ,Jessie,6,4.67
7xvUccpmp1fXWLAkZaXkDQ,Nick,18,3.68
zsFOtBjBlfiRemzbAko2wg,Larry,6,5.0
FHtmOkj2vscemn8PaPjtQA,Adriana,25,3.81
7Wc4wJiQc9z0hsFNLniZ9Q,Sangwoo,1,1.0
-jEeIHkuE9BKNdcKyoP1gA,Stephanie,11,4.08
dRgM64tkYdpM1rOqptDvbA,Erica,4,5.0
PPu9TDY6Jbu_y4ujl2OsqA,Taylor,8,3.25
3b1YPBt6G0FjTX5VpqwHdQ,Beth,19,3.95
pNisQZcOKrXz-UtNFyr19g,Corey,8,4.67
njEH2bZZtBtKAKfL23JOOw,Mary,42,2.41
vKlNj_9TnZQJ7cRdRoK03A,Melissa,7,4.0
8Vpfy_WtcVvZS8Wfz7JQJA,Eric,9,2.44
G7wlTEZS2ArtFg9Y-uaCGg,dianne,18,3.11
qu2AoXFrWPxW7ldD_I1A4Q,Jeanette,11,4.27
tuK1eUvOXhxUNGTVOlAEzA,Ian,19,4.8
wGnzcXg3TSg6vOkZzbBzTw,S,2,5.0
EEPXTOb7Hp_XMLGhKM7KAw,Balu,14,4.14
xaYjOZoeiKNfWxRwxBg0Zw,Irvine,78,3.81
K-oq2vs0pX2tU5kNNjjI8g,Nicole,12,4.67
s5_7sfNDfMNQBUqKXQi4uQ,Sarah,9,4.0
BECZfizeUgYjX3l6hksh5Q,Molly,17,3.35
K6Iz27TtcCryNcMKkGP0Ow,D,8,3.63
PrtvrNL8mwW91Fl-IZAL-Q,Brian,58,3.62
TieJzopaDRtdJA_8ZwSRBg,Gabi,6,4.71
BQK2HIIYJyTY3Q-ucXitLg,Jodi,6,4.57
1x7hXhFQID-6gITTkwkn5A,satkar,4,5.0
CIFrO0cyfArNq3spj0KrQQ,Rigoberto,1,5.0
x0-ZVNXWCK_fuoiMc3-WRw,Elizabeth,2,3.0
QqytmVlc6VGRekkJwrznAg,Claudia,9,3.11
8FL_4v4rbgrXuaM4XT8R2w,Jim,20,3.95
Kfw0zKLNrFQSSnzEd9Y4Dw,Hugh,24,3.67
QotzdKzw0gMY2HZq7U0f1A,Jaime,4,5.0
Nivi5Gzlso6rQjeONVgulw,Susie,127,3.23
9dUJSI-NMbitpu9d2AgJMA,Aaron,11,3.83
3GBLrVnwIToI-xF6rN552w,Jody,11,4.45
xD8s8T7OHRyIBcYzn44VuQ,Deborah,21,4.17
r6VYvCAWaNIhsC8r0tIwjA,Alicia,3,3.67
epJmgxsggy-NIcc2hfMYcA,Jon,11,4.64
KcdNLHzPCr5WW8uvONamBA,D,36,4.11
2MCZbTkRXXCC368hBlBjnw,Tina,141,3.8
oJtnBdg2SgZ82cSCs2A3Dw,Pineapple,7,5.0
iAX_YdCcc5CRqIr3QXmNpw,Joseph,137,2.81
Q7Tsa4jvW3CODv8lycEv4w,Ethan,10,5.0
VbLhTCWjAk2ClHRKDX0dDA,Jason,3,2.57
pr3PO71H9kXn5YEakHVV_A,Sarah,15,4.75
72eNqImVXxA4-dY_8EUDrg,Peggy,1,1.0
WaGbo01gIt6Xy84qBZMEMA,Get,51,4.43
SvIDX5U53eSK37cHhjDCtA,Jeanne,3,5.0
-CGVbpMsEH5FKzLEKUifgQ,David,9,4.11
hAYCrywPuirhgYjlM8Cbwg,Giselle,22,4.26
PmoMtue0RmyWAEWdBirCxA,Michael,19,2.95
ieCSmQ_ry1byRQN-auGOQw,Rick,27,3.36
Oo1VAlwk7330kgJWmQcWSA,Nanci,2,5.0
has4mpQeWdrvIuHOI6cy-Q,Mel,6,3.67
4-0_VsPA6jrvT7B8XE2EWg,Henrik,7,4.14
XWHjWgty2CaqVYYTPARlEQ,Charmeen,24,4.42
_ZuyuN1TKVnHmM5DiWQWuA,R,4,5.0
YOPDOKyZA-dCVIo3k4Oq-g,Janet,11,4.73
D7XlFNkC29Z_IqYmJtPxaw,Hannah,5,5.0
pTacQTAjmwrJCkHFukDdVg,Lynn,7,3.71
M-Ec3puiNxKIO2hwIphbXA,Sarah,9,4.33
Y5-a6TXSueiXB_TfENxW-g,Jilbert,56,2.67
ZW8B1XE6lIxj_OGAroIs_g,Al,8,3.83
